"x","y","Depth"
1540.12861661613,3109.70618692227,995.345780478236
2067.22872762475,742.249114904553,1028.92822308394
3021.54389582574,1277.57603325881,1003.56235562057
974.302333197556,1146.442643716,995.61404903972
1044.34980568476,2275.82825836726,980.88275298631
1745.94755913131,2771.87725913245,1004.01675211618
1461.94857754745,2072.23754283041,961.8744154281
3232.75484493934,219.506172812544,1006.38039496396
2482.35062719323,2253.32454487216,1011.23449369316
1746.89566786401,345.353400800377,989.545831418593
2528.5117974272,1673.36308478843,1011.51083341296
1976.85965464916,2101.1942436453,996.222827968487
424.813880817965,481.076920870692,976.456617029786
548.920823843218,1213.79990037531,974.705469398781
1747.57793999743,1895.8454268286,981.745568147973
3479.54774461687,1908.40230742469,983.260448959521
906.793187605217,1891.56803407241,980.782264188178
882.871207897551,2764.69721889589,974.001432305884
1823.39548226446,2598.36112032644,996.240973211727
156.045129522681,2577.11468730122,999.143430313539
1993.25136654079,676.877638907172,1031.48826796821
2732.60870401282,3038.41919649858,1003.12614302192
2909.93465075735,2001.3752290979,984.281315791782
214.566061622463,2594.69588589855,1002.2513229823
3428.40082105249,2437.47945677023,1019.5119577681
653.44670356717,519.658935372718,983.531988573874
3483.34876378067,933.619544026442,1017.33664349446
1485.71517481469,679.274535388686,986.735946130644
1979.4442022685,3384.47894994169,1004.28309312049
2436.38177425601,2809.06842823606,990.373365696383
1471.74608032219,215.473677613772,963.231128868336
3450.80496999435,2234.90313207731,1010.00977600327
599.016472231597,666.589287342504,991.077145133091
2723.92883920111,2192.84867634997,990.504930186134
2524.75085377228,2536.93193418439,1008.22238822615
1889.19696363155,3308.76797554083,1013.54980088926
9.35307599138469,2858.93810854759,972.36589275328
149.301730445586,2892.39491627086,974.969042200577
2507.99889664631,3073.75783368479,981.874065851607
2601.29612043966,2279.85350822564,1016.92533516559
1857.09391324781,2712.61868684087,999.770747593127
2939.25268144812,2321.16636249702,998.863621731897
894.134007627144,3028.81355548743,977.610374074474
152.204759302549,2895.67579398863,977.366625431095
410.19631002564,210.68223239854,1015.97660787546
1984.9980706349,1429.47047995403,1021.93535835452
1572.33814767096,3192.41367059294,1004.42407856956
2119.42737211939,3347.9484351119,997.951423687271
1131.52382778935,1422.82920179423,985.559473103988
2133.81331448909,2659.88995984662,987.424381860529
1496.97138438933,1446.38701167423,993.438837588043
2360.46274425462,3484.3488978222,980.251825248672
1778.69330893736,3408.6131893564,1002.31107205017
2961.74982271623,2364.54448918812,1009.04045157574
1334.61853698827,1783.33353507333,979.53558148993
3070.91596687678,1831.34283917025,994.524451110592
3040.71534355171,306.93766893819,1002.95353749145
2813.75486857723,2231.86404712033,995.998623372954
3136.47497748025,1088.65499694366,1015.71131762332
2757.40700075403,1363.90599480364,1021.99126393999
443.000280065462,2300.25219486561,1002.97969105609
1202.05218275078,2097.28158463258,966.169063308847
1832.93877146207,3156.59039828461,998.242148160364
998.612080817111,2914.33597216383,980.939736634838
2405.90794757009,1809.53925079666,1008.05479848863
2800.75136257801,1700.13690821361,999.31583857656
2798.17747150082,2210.59540787246,989.23698782515
729.412962333299,3478.92444569152,990.408503761436
1328.22536549065,1882.39744433668,970.393367417944
1633.16313223913,14.3070935737342,984.553597274706
