"x","y","Depth"
2852.53033472691,1352.0719516091,1014.49293842917
1881.37356063817,1011.65879482869,967.605208703698
3336.93967375439,1342.00311894529,1019.07458954469
3038.45026809722,953.446386614814,999.275838863529
3453.84969410952,1729.68366544228,1040.28831565374
3274.76877369918,3060.09880080819,987.089088689955
723.257976816967,239.229302154854,1003.484870641
393.601475981995,1525.96672240179,1010.89722879271
2918.5223642271,2638.23765574489,979.209832998197
2397.13628671598,1220.31643334776,992.24798628796
677.963325171731,3031.29331499804,995.651713514286
892.412996850908,1428.9410355268,1023.12495296221
662.463287240826,992.860126425512,1029.43835396524
2371.17713096086,72.1624640282243,994.374187884924
1673.17157424986,474.60042918101,996.175458163291
652.420430560596,1590.20267159212,999.350407003403
1342.42476988584,3272.35915488563,982.257709682354
3402.29704207741,2027.21755893435,1025.28185769902
5.32162631861866,3346.60725016147,1022.40714762038
3380.98355440889,1769.16787924711,1032.05430666596
444.966284558177,1747.06616764888,982.891133307053
1765.03827155102,335.396665148437,999.967786274292
982.498406316154,2437.23424058408,960.679060982857
2316.87721959315,144.780647824518,997.96535975723
0.564427580684423,587.198163266294,1018.55486076127
1061.94259552285,1856.08556005172,998.668757537489
395.588506711647,2328.86689214502,981.580458802154
1278.54178310372,1782.77178609278,1011.06361483852
1005.96489768941,2370.64399663359,967.353978412769
3246.2953813374,634.735103114508,966.268537888263
1816.61602272652,1457.11686857976,989.204213757921
1492.48611612711,2070.74846525211,1031.80482696608
1158.81437738426,1772.11232413538,1009.55529187075
142.306561698206,2549.92004332598,1017.18911152236
1927.40027687978,1763.17518902943,1030.02565276579
2799.28925191052,3081.61897421815,990.597626766759
1996.98497413192,1251.6993713798,970.589780365574
2550.60035723727,1111.24686140101,986.995625243157
2032.91088645346,43.4983662562445,999.614755501917
1182.57418891881,1781.27429704182,1003.89910295907
674.216589424759,2208.0310707679,968.555376571097
710.024688974954,1444.72910568584,1020.19843352739
603.533446905203,1788.86845847592,986.632329437687
88.5722318198532,2299.0760775283,1031.9001408675
1258.42610315885,1992.9780800594,1010.53989412778
737.505375989713,2361.75986309536,963.724522420629
2860.14564626385,3171.61278729327,996.023599251096
1560.46974717174,3427.68559162505,976.214199648896
2073.41475540306,591.048567439429,984.654452279841
2840.02889390104,1971.32657212205,1034.39000571801
2966.0385728348,356.521347770467,965.513343092812
2899.16225813795,682.673876173794,993.367194612209
2778.65980635397,2191.1211340921,1007.69493924958
1802.0141266752,1870.75120711233,1036.77967662254
271.86058438383,1451.11378422007,1012.40574136278
110.386039945297,3119.52387006022,1023.39944141991
2558.2021625014,982.767016044818,992.002891268245
2225.9873393923,2589.41605698783,1025.72709259165
1370.97130261827,230.40269210469,994.918737504236
2315.9405880142,2582.80587405898,1007.54061166176
661.278716870584,1057.80505307484,1039.93547143421
34.5695880241692,2700.31530840788,1031.16829677274
783.995637553744,3499.88276336808,1004.40598917494
3181.76910351031,3084.35453230049,1002.5343069525
1423.68616478052,935.671442188323,994.76074950439
156.942194909789,2027.82057807781,1003.7713157997
2976.05814435519,3327.84413208719,1003.96477073198
1130.5604330264,1722.90044266265,1008.11815521691
1202.34810083639,1315.11378404684,1008.6323514789
3266.86994452029,1751.66511058342,1038.2967034139
3451.90157275647,2082.28246774524,1006.64900841699
3392.26149837486,2461.04078704957,986.208982812833
2605.98746000323,2316.86850823462,1000.87629115299
1112.90527344681,829.784660832956,1026.46392136175
217.207825509831,3463.06772448588,1024.11313121938
2795.50000897143,327.256701653823,1000.08520269326
1002.07037851214,1847.13703580201,998.808108169073
1322.81219819561,3496.92063173279,991.408222337577
2282.15844160877,2195.84711943753,1026.60515162824
3275.3830923466,1549.45732932538,1046.5798728087
897.063824115321,2719.77828757372,983.046217758066
3131.2289419584,1267.31795794331,1024.04574459802
2679.23500563484,71.3665555231273,1010.03019069938
1055.50170387141,619.034373085015,1009.09872695862
3356.46029294003,2949.75363253616,982.316186702394
1960.72213025764,695.390704320744,982.202756718954
1174.89153915085,552.265579695813,1005.42800678172
2735.62770802528,1446.50556275155,1031.84603924596
1537.05624921713,2650.35684395116,999.298574928855
2416.98794893455,3436.22750486247,980.891678842643
1176.07837088872,2814.15277149063,974.040605333063
2224.22921285033,1347.89641981479,995.178328178216
2040.9635163378,2867.00731120072,999.385347121723
356.195810250938,1493.76046075486,1014.77669386551
1602.30266058352,2785.21570749581,983.419891954965
1858.76287752762,1651.42410527915,1010.48532803697
1408.68981939275,2783.32514793146,993.06543409521
977.042115759104,2744.74226718303,973.234070693282
3322.77545460965,507.281123311259,953.159328188945
2801.43753485754,1254.82345116325,1015.03452860071
979.54710398335,3462.38982514478,999.31326382364
105.637986096554,431.791089009494,1007.07463128878
3101.23252135236,3235.60361238196,989.182699774644
2687.18002457172,1713.54037395213,1028.36570729132
880.226921872236,3244.73365966696,1022.49387849272
834.310981677845,1958.03789258935,978.110627834401
1531.2628087122,460.387675790116,995.235100276057
248.529342352413,445.358404074796,1034.07677621948
3482.85036894958,486.446019611321,965.161155395576
2826.01597043686,1702.68977875821,1009.2668326806
2048.26093337033,2385.16331079882,1036.22624044536
2695.3471195884,1297.1641626209,1028.55387816578
1475.50672083162,740.134135587141,997.497374518136
2339.8178309435,1196.76451198757,983.534327061581
2846.27513680607,2716.09568747226,1001.59750547943
1806.40575475991,2545.2484220732,1023.39240344338
499.35694236774,3462.51331700478,999.698462970811
3115.53465947509,3326.64793380536,999.835703154277
2865.60076498426,883.180581731722,993.810966653924
926.576173515059,3374.34891366865,994.768665258725
2615.59251509607,1521.54039638117,1011.90723029771
3274.10475141369,2859.28393481299,992.990996488728
218.483807286248,1594.38766853418,1011.79388866359
3152.33668673318,355.648166500032,966.116230894339
3397.54566992633,539.553135749884,948.066271176878
1515.87573974393,55.0134694203734,972.678629402272
2148.91006052494,730.193485389464,983.453243703148
1864.75710792001,1543.8701157691,1005.4538799008
322.596292709932,3075.77720563859,1022.26623465814
3302.25499800872,1593.70857535396,1057.5073177973
2909.54506315757,2301.4221417252,1002.41409176736
2710.53990407381,2181.38011009432,1015.10135661524
1124.88710740581,3431.75306019839,1000.87996744075
2169.68003683724,425.251715816557,994.028969203609
3169.49590027798,2418.94572530873,999.679153373109
3197.86021078471,1753.8078611251,1039.32942576318
938.353213132359,2000.70288090501,987.410204538638
456.941102980636,1121.02361989673,1033.69991821763
786.125043174252,2257.63966864906,961.431728559315
1459.87024623901,146.005045156926,992.392717914871
2103.74243010301,1722.24978811573,1015.49857138645
94.0164747880772,1463.36566458922,1010.55182791904
2963.21976138279,2410.61892395373,992.080402630064
1535.45957943425,3320.63625461888,975.914906900755
1604.33340864256,479.245636845008,994.446557628442
2036.26525087748,17.1211622655392,1000.10677014861
1162.27828490082,3132.95245612971,978.239435169669
1933.76621825155,2437.24553927314,1038.45225528039
2354.63551362045,2179.2842525756,1022.92992058586
3425.6971119903,606.843503192067,957.637584143552
1698.98096960969,805.040265317075,981.726862723975
1680.03780185245,518.032646970823,992.421052754856
630.556868272834,3097.07721637096,996.813268036567
1659.82592944056,2597.43466204964,1004.4904025132
3059.11672022194,1692.0354499016,1024.28238776137
2832.69676426426,1589.60716263391,1023.26729199683
1346.83536493685,85.7276774477214,993.313229488233
1939.13441570476,3124.46199776605,975.385866434904
234.82170351781,1912.78959042393,998.920898616706
1262.05669261981,1938.68529994506,1010.37258228058
2057.86318273749,94.1777596017346,987.822962026413
3163.34781784099,2725.92694044579,985.677070329767
2578.30245781224,338.461634819396,999.386860847935
1853.07023290079,1752.22234171815,1024.49598257931
2887.84335611854,1389.20957152732,1022.62706723059
153.111632913351,2209.05614667572,1020.34880174768
2940.34458952956,2986.31612025201,992.935754581649
2973.91991410404,2305.89157307986,1000.01719386815
1106.86150647234,2311.39506469481,980.187888142312
1704.77774064057,1420.88695021812,991.97996797035
1696.65616634302,1612.6092041377,1031.61657665417
3010.37345849909,1412.21081197727,1024.37174844325
2056.08126171865,1129.26426599734,969.576419133174
16.8065689504147,2327.99068186432,1038.1836782175
2060.87641068734,3011.10484020319,986.662125550825
434.714532108046,2909.71575200092,1003.79637021418
2741.48586113006,3104.96934049297,985.100287094927
2810.97049755044,1140.41849237401,1017.58604246524
1147.65468786936,1244.01666701306,1003.75005761386
1374.43785613868,436.604601098225,992.706351831182
185.067411628552,1274.88988707773,1014.99679038965
809.134223265573,2559.81202970725,969.203534835464
515.901104663499,711.421585059725,1027.92234579148
3124.69091336243,2698.41773167718,986.729156993982
3186.03866908234,956.71042916365,983.149188888379
1651.71104308683,3066.9641540153,976.851898495377
954.546833294444,3236.47850088309,1000.41386785286
221.233925316483,3221.72826563474,1031.37527773369
450.232931529172,710.406401311047,1030.85726278644
997.433548094705,2630.4806896951,966.485183962581
21.4523470494896,3379.10072586965,1023.05049011777
714.829616830684,117.519319988787,1009.4153602617
1138.88684730045,1350.05828156136,1017.7228125393
164.153081830591,503.070244099945,1025.06669931291
295.965263037942,2987.67024104018,1016.59339490812
1563.87626647484,400.082402396947,985.617069122514
2284.52762390953,1629.97428444214,1004.65980016948
761.929433909245,1328.69915093761,1034.54130288224
533.53703324683,2765.67964092828,1000.61634662237
1893.08665366843,1252.68889614381,971.315664330334
