"x","y","Depth"
2810.0425977027,2681.7961637862,1011.4572207643
2854.06140366104,133.690430782735,1016.93818976773
3161.54861752875,2026.36179875117,1002.46531183979
2023.82793836296,2141.02770551108,997.565461514669
471.905501559377,3221.28578322008,992.304475377117
3100.50203523133,3347.3807699047,1019.90341910463
2590.3767356649,1195.79570461065,1001.98656185295
3460.93048516195,770.054445485584,1019.77977064697
58.551199384965,923.263162374496,1025.14573401802
1891.04689110536,1368.09536046349,977.262852683639
146.249448880553,2712.48983126134,1005.22527072011
2433.62637807149,3293.44606981613,1036.77244734343
3463.7700979365,503.982681897469,993.70472357817
2033.43354677781,88.5532347019762,990.283892274814
1942.36827245913,1945.07012353279,999.619975860802
3216.74149855971,217.368939192966,1008.83072697626
2125.1986536663,2275.46708821319,997.61123854724
3297.4958573468,2052.46956751216,993.319125396014
1549.10885624122,1563.49852599669,1003.04712587604
2483.01814543083,136.901950929314,990.978806921345
665.951296454296,2344.41304730717,973.209293275689
1400.33422328997,2236.90632323269,992.600332697219
133.80139588844,2925.3255937947,1005.02084119585
1728.47976710182,1733.34915493615,1004.10542045966
530.175216495991,2363.41560469009,972.224531457449
2032.07856218796,961.503039696254,985.887036194436
2793.86790539138,1269.81093932409,1009.23966958921
610.02774676308,423.554781475104,999.609206544675
1016.2043654127,1975.35698197316,1004.44266066426
2067.78604106512,61.7810215335339,994.014965384561
1179.34112180956,2417.22882166505,978.148002434858
3235.52298138384,2881.91257766448,998.067302868871
1829.14688414894,1675.40843924507,1006.55718491644
3108.36873098742,834.484461578541,1036.77556753032
2934.25224104431,2350.20812985022,994.006295422271
2953.11348699033,3491.53775372542,1041.74942172514
1597.73473383393,363.855200121179,985.921259162651
1864.8881156696,1125.97517156973,976.973954251736
2441.87178649008,2877.81848525628,1015.68022552716
1573.06946988683,686.49855942931,979.360264529999
1410.3433721466,1623.32848354708,1004.50294305108
2764.62670986075,1785.25406122208,1013.22231660681
948.501063277945,2815.73377631139,997.722494658835
1377.15309043415,688.76919336617,987.3046898685
1843.30896742176,3435.0705484394,1033.55405906562
800.824702018872,3411.90990642644,998.506540404092
424.74118701648,3027.99831412267,998.44550890629
511.259842780419,1047.59042372461,991.512531190818
1970.91868170537,428.823693073355,989.770271201015
1471.10881714616,706.384968478233,993.370166117567
1881.69308251236,80.1115436479449,999.385908420073
1604.79205555748,3233.87338744942,1017.92928565266
3404.42503790837,3386.14703249186,993.751133900749
187.998498557135,2277.79542817734,986.079913494967
3271.05552412104,2807.00537969824,987.014318700614
1598.83985971101,219.251956790686,998.066487299734
2989.69852074515,2493.00816759933,969.9389925493
2053.12391929328,562.403956544586,998.671686502141
2603.07570837904,3266.15625771228,1030.35293254599
1712.24524837453,2071.49988797028,1003.20512863791
494.605331448838,1811.98817584664,963.948948617459
1948.75955500174,943.800484295934,966.839332855231
1831.24476671219,1857.03367856331,1011.26558723711
2713.51860277355,2176.04293860495,1010.48459377556
1835.32099879812,1350.78406566754,990.712808561273
3416.35279951151,896.740697091445,1038.17391754022
2008.38850182481,638.299487880431,998.464335067913
270.252209273167,2842.0789927477,1005.58898447459
826.435890747234,1154.41563189961,980.65399352765
1382.67663936131,3489.96088292915,1016.45244891082
3495.91232172679,2586.81387314573,963.642762850722
1742.64856113587,2974.74638163112,1018.26659576016
3314.96170826722,192.884325515479,998.675340515988
356.199009576812,176.176523324102,986.438467310584
2630.85901772138,3001.12248549704,1027.63790463443
576.463317498565,92.6631412003189,974.766807138736
384.954741224647,248.372724512592,975.365171678956
2652.59296493605,1808.81878070068,1008.28108860229
3436.47087854333,1638.29903467558,1009.00248620273
3217.28567162063,1751.07293052133,1014.65032400162
2384.22581378836,1427.99171828665,998.289680164314
1250.47166470904,272.977064363658,1001.09232956492
1674.92471029982,1671.1449251743,1002.14328606287
1788.03399589378,2831.40316745266,1028.76502170122
1383.89577972703,903.200259082951,988.323033241077
493.459510733373,476.23865515925,1001.31792595849
1772.43327861652,555.022273212671,984.93905947053
686.314453138039,3210.78742598183,992.231731761653
2042.13402385358,2575.06746100262,1011.57071732776
2249.79195860215,3236.29267350771,1029.34690991826
3282.45078376494,1262.2682050569,1024.72865197216
1893.12582544517,890.618338016793,977.70324056846
1349.22897978686,820.087090134621,987.47566395688
1283.31495076418,2174.41340850201,992.303493510804
380.309460218996,1184.45416772738,996.845689674257
1221.58581926487,1139.13861371111,1003.7278903548
1133.49471928086,69.7584362933412,995.099148966485
1799.91319961846,184.707740903832,980.487131604993
896.268128301017,1546.9323603902,996.466797739796
908.061003196053,2558.07863886002,1003.39929121878
2574.87181806937,217.133450554684,998.224741227677
2711.54024754651,444.502045749687,1014.55478454911
2602.33614908066,2616.35802593082,1024.18678025885
2933.56320192106,727.737854467705,1030.32923117649
819.367111427709,27.9624275863171,988.418199506668
2837.95699547045,1862.62800300028,1001.15221330598
437.123029609211,1128.82689305115,1004.07130034139
512.327694799751,2694.27477987483,976.915929108424
2386.24423148576,441.105867619626,1006.82264075998
3194.11946949549,1541.5157484822,1029.61150463428
1000.01852354035,2277.04718522727,996.343434119877
2842.28820551652,319.679530221038,1031.21910442975
716.168027836829,1555.73931732215,991.172290399217
2578.29963008408,2773.99354148656,1025.20933088085
704.088704078458,93.3051642496139,972.967246311929
258.43440880999,1396.59405243583,971.279105799918
371.225725742988,1101.33867303375,1022.6581349491
1173.77837339882,1018.15802569035,999.329959470865
392.266037757508,1974.89145479631,978.859151964391
1271.68762264773,1906.3431378454,1000.53246752356
2637.44176353794,3222.45446208399,1031.35914887701
77.9017107561231,3209.28673679009,984.873868565538
2071.35567301884,778.620868688449,985.409426986415
1148.87616620399,2303.10746689793,983.134698630424
3053.52795752697,3369.25574985798,1021.68980373561
3223.611928639,2157.79160836246,1005.59871360676
825.457714381628,1466.49572742172,1000.66712596654
2533.30925339833,1146.5743270237,1005.73675950247
507.444838178344,332.837996538728,996.928442130069
394.358788849786,1105.8357876027,1015.96623719299
452.409962774254,3018.29914702103,1005.88586145778
1389.7302247351,3034.94570485782,1011.15046802682
2149.54869844951,3055.33844674937,1000.47068575839
393.950072932057,3387.39781244658,1003.19948059202
3363.47486381419,1153.62784476019,1011.75096158584
1605.34124437254,2545.66170228645,1007.46056773548
2837.34925230965,139.718529535457,1023.72242269602
92.2741875983775,2534.39720347524,999.658985400209
77.0164044806734,1772.42318191566,1000.09092460147
1399.49451759458,132.128964993171,1008.07228095951
3288.31282234751,519.717452232726,1030.28911452807
1901.8406473333,573.586596292444,991.570988924335
2475.88067350443,94.9979474535212,989.180846317915
3055.24513497949,2444.36935009435,981.358832552502
660.926328971982,2310.62561459839,970.115918235675
1295.32132239547,2615.28456734959,978.372845455057
1326.78291446064,1856.91429628059,1005.51853038395
2240.14851893298,2406.29684901796,1018.11182574382
1414.1964581795,2347.04795456491,986.189973982078
3370.46865455341,2626.88680447172,961.401240343551
1201.41589990817,3370.98607909866,1002.96839700174
3354.42120023072,3406.9666643627,1003.86319114433
3243.70996665675,270.671285921708,1019.38336387204
399.826044798829,985.938008408993,991.842931725863
1303.58367192093,1127.65181798022,1000.45158148042
2406.64004394785,371.724209398963,1000.51131144725
570.599563536234,2537.57593664341,968.688470613148
2455.06148168352,1888.61407595687,992.412650463874
2795.85283691995,585.417546099052,1019.30190687327
1681.26365623903,1492.89311503526,996.042383603432
463.08358781971,3327.74099009112,998.362280175716
3217.24379679654,882.068476988934,1031.98489982857
155.93979053665,2571.19068072643,996.334067896757
2843.69382518344,446.056964574382,1032.65563805062
103.789679473266,500.511036021635,1002.50772065185
1711.93952858448,1616.26312928274,998.879394806744
1371.7821467435,2946.3803981198,1014.0967439833
1210.90926462784,3321.64250779897,1006.79057226165
588.937979657203,1814.14493138436,971.893929183514
2739.04917598702,3418.32207748666,1019.52362450276
332.169710658491,712.184753851034,985.05580194787
250.911513459869,1754.90013754461,971.473991438394
1540.12548574246,1870.91325223446,1008.22527595162
249.81822737027,3357.64192068018,993.1789249373
1018.06048699655,673.447101842612,993.002152920409
1320.15004369896,695.006715948693,985.1045573646
1943.69398476556,1848.32395147532,1005.3994883369
821.043669013306,275.165650993586,984.950089988413
3140.62193455175,383.962530526333,1031.82443774678
2939.35438024346,3422.29430540465,1036.28215018304
2283.10007590335,3247.12765670847,1030.67591499823
3072.22720887512,2379.53073298559,992.484699780611
1753.21254692972,2615.24017283227,1012.22822882983
946.402268018574,1012.55473238416,998.328695486351
2913.7230910128,562.923911376856,1029.09253829579
962.611627299339,2371.44864583388,983.8660962178
539.270323817618,651.078132446855,995.638401673371
3055.37701386493,2937.70861963276,1007.57933849985
1146.5340241557,1773.24770588893,993.035774260623
1538.74564403668,1927.13672283571,1013.83830485629
