"x","y"
84.6880801767111,3.16814434016123
35.8358046063222,69.8225287883542
32.7876255218871,62.7147239958867
68.551420904696,5.31883667455986
80.6009594583884,9.32327058864757
39.1808255854994,28.6654366808943
58.039495004341,72.9036648245528
73.7332867830992,60.8141409046948
16.327777414117,33.8031256548129
8.13396532321349,50.1153498818167
86.6911836666986,38.4555216296576
25.5328241921961,85.4160196124576
80.060825154651,47.4019072344527
42.7998543321155,26.2486518407241
81.6473170020618,15.798328674864
52.5246670749038,57.2624555951916
27.6984186284244,20.794636902865
80.7154291821644,54.0480383508839
84.839158533141,68.1837857281789
26.6661220625974,1.92976839607581
55.962024377659,82.8972977539524
71.3517857110128,27.4685087869875
18.8634532433935,13.9345018216409
31.6374287498184,2.45033770333976
62.3169035324827,37.5838833069429
63.1760438508354,52.6788285258226
68.7314892467111,66.116487630643
45.839284050744,12.3038225923665
35.6644508242607,74.590036792215
35.9018635586835,15.9734386601485
4.60868131136522,43.7167686782777
71.4975668932311,35.2919055707753
70.1893522194587,77.873850830365
55.3124873782508,7.59936030954123
40.0744110834785,53.35436002817
56.0276637948118,50.1864195987582
8.85011146310717,86.4361972245388
68.4350779722445,42.1650239895098
65.9380825515836,72.8895770246163
73.3319350029342,6.69265011325479
14.2534022871405,85.2566530625336
44.9852584744804,15.8130448241718
40.3776046587154,47.9661890887655
46.7452341550961,4.85066666733474
6.79770991439,76.5949332760647
57.2777738585137,37.3522619018331
28.8845909270458,78.6884378129616
73.0242938222364,84.7677613352425
4.9159205169417,85.1582231372595
1.19056074880064,65.1418266026303
9.69562255544588,35.5812217528
30.3991998243146,48.6304960492998
63.7219727737829,42.6184682711028
25.6631454778835,67.4271825724281
77.7930745342746,12.8199096559547
34.6439904905856,83.5539771826006
31.8400286324322,44.5746502233669
34.2234061821364,21.5642093773931
24.2637158115394,52.3937917663716
66.8328913673759,57.5302466936409
80.8926039864309,31.8205442489125
84.7282669181004,80.1350365765393
10.9252562164329,72.8221234073862
35.536757579539,42.3684331867844
15.8455974748358,64.3555170181207
87.090117498301,10.3524588723667
84.8515816242434,76.0386605816893
9.30952502181754,67.1111125079915
78.1883507128805,34.3743371008895
0.323866533581167,10.4331559175625
12.9427099856548,13.4505377733149
87.3909635748714,13.8303249282762
44.8910321155563,76.2407506979071
66.4749855478294,29.8947264743038
89.4784194580279,4.08977258484811
89.8370910063386,26.4402666315436
52.1417822409421,14.7320788423531
9.91130989976227,43.1872653937899
62.1762793790549,30.8812313829549
14.8791037104093,29.1406874684617
52.8651058673859,24.4241563347168
21.4253524015658,28.2618839596398
11.384027574677,54.4327446143143
48.6311351484619,0.444849980995059
32.9119867295958,15.2398338331841
52.2945178044029,86.6604851349257
38.3392806421034,44.9522993015125
47.0884661958553,50.8548108721152
56.4093598444015,88.6413506395184
76.9520260300487,24.4898338685744
51.3537528156303,39.0958308451809
14.2217435874045,50.080074663274
45.7740868628025,39.4107138016261
57.4197485670447,29.1819653031416
40.2447094162926,76.1099276714958
72.8151362738572,2.76466745417565
3.50133092142642,32.2516752756201
8.40291830012575,6.63834296632558
75.462993378751,28.5751417907886
35.5425640172325,87.0982457441278
