"x","y"
22.675533418078,36.5863097598776
43.8740097661503,17.4050836474635
26.2935350253247,5.49452867824584
66.9923574314453,19.410688423086
77.6636605476961,14.7058081347495
49.411868902389,1.39370759250596
83.5418410249986,46.4393373113126
12.6082761771977,7.24428365472704
37.1294861915521,40.3554780269042
68.8386119389907,3.69102636119351
84.1012394358404,1.1460497835651
81.6499119764194,58.193476642482
61.5123952436261,8.42934359097853
78.3796501765028,23.6686658766121
78.547313993331,62.6708081457764
89.0622617374174,9.82890277868137
61.7490795906633,70.7173619745299
49.7912355163135,49.9028549529612
62.8987734066322,33.8416206557304
44.6800103900023,22.0831060339697
81.0787216108292,51.5877029229887
24.7314957459457,62.9867538646795
68.2328222296201,65.7453266903758
25.001174826175,18.5013470007107
66.9255956355482,62.9004631983116
7.58358412189409,47.4098259746097
67.096831148956,29.1118469531648
68.6289955233224,22.7223589830101
7.81991642899811,61.1842029984109
4.2132671456784,69.0148349152878
32.8980762488209,6.96079289540648
47.2909336863086,34.912488120608
2.72231413749978,2.54984728060663
61.4951885165647,24.1668420075439
9.34265709249303,13.8387189013883
39.6687385998666,57.867906591855
12.2372665512376,89.4814503961243
53.5833824775182,12.9571738606319
85.5077121220529,29.7284155804664
67.0866790506989,46.7514936765656
89.6767515898682,42.4959149141796
16.8208390753716,33.4562335512601
86.4743980206549,50.2686629374512
34.3398513528518,54.0923963673413
27.7104706107639,23.2113824528642
24.5989729114808,71.2363577680662
53.9049999788404,51.9613886601292
60.0288169691339,60.1465861033648
78.6583163123578,74.3813672172837
53.6749059869908,55.2693529520184
31.3810341479257,55.8382156840526
4.12225101375952,29.4891678378917
11.8462581234053,47.9517175233923
55.4563812282868,21.3293245411478
58.838182061445,51.4241100708023
27.443298494909,66.1007046536542
60.4915730212815,13.8298078277148
21.1890368792228,39.7989326273091
70.9083079732955,61.1765279830433
51.709579504095,64.2345595755614
5.76976391253993,54.4781358679757
24.5620214799419,85.1547794952057
71.3927325652912,40.5551629769616
11.5452726976946,1.46276250947267
76.6395574598573,69.5293700695038
64.9438875401393,84.2812899663113
46.6072751325555,26.8259371072054
6.26591981621459,35.4242870234884
68.3952162601054,59.1236804961227
73.8318906538188,34.7319167805836
16.9296997762285,24.548486256972
26.2570990179665,74.8305973713286
0.412376287858933,21.6593461157754
55.1587272528559,62.4343311460689
20.2926906757057,54.8047207994387
65.1833692006767,1.28617427079007
9.33918966678903,87.7897739619948
46.9960370636545,67.0879784133285
36.913648978807,89.2427981668152
6.1424745619297,13.2786429813132
35.5449248012155,81.4268822525628
67.5307881762274,86.5393016114831
80.2412554062903,37.3940816894174
23.2989668869413,59.1494215931743
36.7466654791497,65.8169392193668
53.5201159561984,39.0911656874232
1.85886179096997,46.8455741065554
45.3254664083943,73.3974689757451
76.8302515824325,27.0080986409448
35.5872253119014,8.40560032054782
7.46424371609464,41.0768226860091
40.0013157958165,16.262707170099
71.5688277804293,26.0177678964101
80.1739021204412,9.7125656506978
75.5956822168082,60.6932570552453
71.1355383717455,82.8358823549934
34.1689529176801,2.94246897334233
56.0664329258725,4.41837223246694
56.0724205174483,25.4656207957305
51.0035845194943,34.1946816095151
