"x","y"
87.0199354039505,45.030939260032
47.0723234885372,87.1955360658467
1.39368707779795,13.796510277316
53.3512621396221,56.4599331468344
28.1756445695646,30.9152047242969
45.6811078777537,5.32304107910022
67.6124027254991,0.769838495180011
55.2770318440162,17.3965568840504
85.6038427655585,9.0804369840771
89.6124121011235,68.9541398361325
33.8391967141069,18.424743656069
51.1319403746165,32.6763787027448
86.8794173025526,12.0298227248713
63.1068834476173,87.8191822883673
47.3217725311406,22.7328862762079
16.1887963232584,53.3413249324076
14.4596883002669,72.5584908644669
63.0729945539497,80.8114479272626
58.1153033254668,47.1289951284416
29.2713717324659,26.0841180779971
66.4459885214455,31.1533605353907
49.0667031984776,19.2187270824797
20.3889498556964,24.7062938986346
76.9198230514303,59.6936591318808
41.9913771911524,36.8524505873211
13.267384073697,87.5661707902327
12.1458216011524,19.441126906313
15.6529384665191,38.2832435122691
42.7530986093916,48.9403076190501
89.7835075110197,86.2500020256266
51.7564274906181,80.7884321222082
39.0563810197636,40.2901289379224
80.9833050216548,36.2738614110276
64.0207032160833,9.15136783383787
87.2086102631874,73.286555337254
35.7797481981106,87.7377801574767
37.7038246113807,12.526399504859
32.1305156196468,64.7592108906247
46.2303262366913,48.461499530822
69.3006830848753,34.3153118644841
73.7437685206532,58.0854496895336
25.850647080224,9.00200206786394
69.137199302204,44.1204345552251
59.4819358619861,75.3797693783417
74.8433068930171,63.8863079482689
78.7476711091585,6.95792955346406
85.7059694034979,56.2645236589015
35.7233716221526,2.61033966438845
79.3994031613693,26.5584935853258
2.3316368367523,32.4303264683113
15.4995289561339,22.1723635168746
12.1420137863606,1.72683491371572
66.5174915408716,76.1476458376274
43.4770967904478,29.608264581766
17.3433358641341,61.9930724333972
7.94858784181997,7.33976423973218
2.17443719739094,45.8164855046198
36.6163901891559,73.376746145077
43.7557984865271,67.8073270479217
23.2178190420382,50.9771330351941
0.807311364915222,17.2374502150342
34.7243106644601,27.0384400407784
64.2598863341846,68.8085379218683
61.1824409756809,46.09771912219
73.0073491763324,52.0937166363001
53.8195823505521,65.0003427173942
57.9287044121884,58.4004081878811
78.7410100316629,44.0139056788757
39.9086892278865,56.2008384405635
4.46703205117956,8.24829967925325
19.4805051712319,74.3176086153835
28.2425969908945,35.3730597230606
78.2838227902539,87.1343791647814
44.0213600615971,22.0745635754429
21.5539233363234,28.0447054747492
83.8129146234132,88.862372667063
16.5750777348876,79.5594399911352
39.9319603876211,61.0052202595398
76.3050769013353,51.49374444969
58.9300229935907,81.4776431838982
57.2074389620684,36.8591608665884
8.26140214456245,79.0049707051367
21.1497839866206,33.071328510996
58.7470326991752,6.29896060796455
49.3758741393685,13.1022802367806
49.4756147009321,53.9586416445673
16.4880592050031,69.3874057335779
42.1560390293598,58.4177151625045
19.7058955742978,86.5432563610375
46.1030156258494,70.2380500291474
82.6792672066949,77.8397788549773
73.8175458228216,8.32392336800694
64.8080827714875,49.9655306129716
47.3905968409963,63.5468984534964
44.3961600679904,40.8955831825733
73.9283241983503,18.0438454588875
21.6095738718286,55.3232665476389
32.3017663671635,40.4130008281209
36.1518135666847,45.0291177886538
8.65525325294584,43.3529740688391
