"x","y"
19.7958123148419,27.7982253651135
12.9440093273297,79.4057418918237
47.8064732858911,27.4569272599183
4.81728263664991,9.14754197699949
19.2360749607906,51.745013538748
35.5393675575033,29.9926017271355
83.3278723899275,75.3734224336222
33.2809024094604,17.0022829715163
41.1766213760711,35.004288002383
57.030232893303,1.27390666399151
25.4798881150782,33.5448194760829
10.1248125638813,16.5120969316922
25.0799774355255,52.9542406392284
20.533110962715,41.895630795043
28.2094132876955,51.2946796556935
49.3860918260179,2.75376048171893
76.4433446293697,48.0682899104431
0.859363926574588,3.98611243581399
24.6095558395609,72.0939009357244
77.2442748514004,37.7160144131631
66.3410821510479,16.5998200024478
28.3298389613628,41.615883980412
12.2396168159321,23.9905584300868
37.9216399323195,25.7324762013741
73.6475720792077,31.4439412951469
2.79175426578149,40.3866804996505
52.3030459089205,84.1208091680892
89.1789918299764,74.9239686713554
49.0889086201787,80.4658866184764
71.5886516100727,21.2950394139625
33.2942761131562,2.07353957695886
59.1842162352987,87.9911093926057
0.858874695841223,14.251905803103
73.1804044428281,57.6563473767601
78.0681999865919,84.5533493813127
34.5384620991535,27.0765064959414
72.5870699062943,10.1321140606888
5.35548652522266,21.159932333976
7.21117763081565,60.9990056650713
0.139703422319144,71.4792057476006
83.1769277458079,22.9932698886842
84.7336763888597,1.83462585322559
37.4026750470512,89.7416958957911
68.66895777639,23.3607771783136
23.0801046872512,17.0396686694585
36.8257416947745,45.321626176592
67.8885025531054,9.91677582263947
15.4718775395304,76.7131707491353
64.4871948519722,51.2860586796887
39.6318446891382,28.5813175141811
41.4362015202641,84.6069491584785
10.2349746809341,57.1456519514322
35.6966804992408,48.7691599060781
65.9585475339554,69.1519470303319
44.3630396900699,1.07150367228314
83.4214748628438,89.1163318022154
18.0702391918749,2.12453375570476
58.6958534899168,32.0839060563594
38.9682992035523,75.8961728168651
39.8284732620232,72.0794051047415
51.3642869400792,17.3901074496098
58.5484668589197,71.7033325368538
26.1584724741988,81.1826951382682
19.9605416064151,77.1139100426808
28.5915299411863,13.1114645814523
15.6205901247449,43.8633600133471
19.6820259466767,73.8363974355161
59.8781056562439,84.8664602148347
88.9363005920313,82.3853184725158
37.0055323862471,36.7305471212603
68.398448866792,14.2752601322718
67.6833511143923,60.3250500024296
63.6762891593389,55.1742612873204
81.0063502262346,33.4378249431029
18.9118344057351,59.8917710920796
30.9349692100659,25.4048271453939
57.8985004546121,61.1287080310285
34.2049976368435,81.8969818367623
62.8942811256275,37.5823091855273
67.4537243088707,42.6925920392387
52.2396630677395,46.6938619106077
41.6920445719734,3.83248635800555
16.222266163677,48.8798693614081
79.1272247862071,70.6517040124163
16.1132338223979,85.9329389571212
25.2214982849546,8.92908527282998
85.2889984706417,12.8021394344978
28.5550767718814,77.3780467780307
12.8648668108508,3.36066330783069
49.2367599229328,23.3432785933837
30.7745500607416,39.8626394709572
68.697469427716,34.4062308920547
43.4863327257335,42.6607470097952
41.5266638388857,77.7255735173821
45.43295559939,74.718108123634
9.40101655432954,27.2849167766981
33.1088027846999,53.4194953157566
20.5953845009208,55.2235312247649
44.5958022912964,84.270544743631
15.298758696299,61.491822511889
