"x","y"
48.7879500165582,75.4790347488597
17.7965993061662,1.02523720124736
18.1017418834381,65.9339186106808
71.4212528499775,0.0826789671555161
60.5285959714092,24.8963578068651
43.6902792868204,60.6875360291451
26.0864670434967,15.6422719499096
9.09915838390589,84.8397665983066
25.0983127648942,19.8777090827934
0.0144682754762471,75.2358749625273
42.3011979600415,56.4191327453591
56.6867218818516,89.9420915474184
54.694066811353,64.6498815366067
82.5189193245023,64.2405365640298
74.4854208966717,25.9911686182022
38.5528883105144,14.3953294702806
46.6452582716011,15.742421024479
5.94177667982876,27.3164689633995
32.5430266256444,37.4652193835936
79.2878154711798,7.02869840199128
75.8542083785869,21.4792955853045
24.6826121723279,27.8841539751738
70.0815507187508,22.3750296374783
66.833564392291,25.5880127381533
69.8873227648437,50.9791537025012
45.7406093948521,53.3742902241647
19.1170234163292,40.6989051355049
43.0628402950242,66.8106303317472
41.6427036188543,49.7997513203882
21.4998359628953,56.6748556843959
38.6656242376193,85.295714114327
18.9723539468832,10.3532778681256
28.721701274626,7.60814039502293
50.8414497203194,68.6087794415653
12.5593228871003,17.2147895512171
25.5061566433869,0.437797468621284
8.43484193086624,32.672269390896
84.0649138600565,16.7467464040965
64.7819131077267,3.69461201364174
82.3466348578222,10.8779183076695
73.7853972846642,31.7782368231565
75.4069912852719,73.5235314792953
46.0724842920899,45.0674671749584
78.9165620575659,19.8757468583062
20.6576937460341,21.6048025363125
14.9110765848309,41.5350732556544
62.8102347347885,7.95452191494405
37.9000604711473,36.2460688641295
43.744000622537,41.2340108212084
89.1309136734344,14.081168405246
87.1957976440899,52.1170053142123
83.0526205385104,78.3634439553134
40.7216746383347,29.3644122616388
82.8876385116018,21.5238910820335
71.6907827951945,13.4056405071169
9.89320809021592,73.5807418241166
57.7472192561254,31.0814688471146
88.3428459637798,36.2881660927087
88.595103174448,21.7984948446974
64.0840307995677,10.893577253446
74.3298133369535,1.79812436224893
29.3252716865391,45.7415095902979
77.7735568745993,40.0215355865657
66.9480285840109,65.9150246274658
32.6364976284094,16.233466565609
60.1284748432226,10.2568216715008
48.3632532320917,28.2792781270109
22.9109563096426,38.1836653500795
54.6473011770286,12.0986801851541
75.0333348219283,5.13791170204058
87.9986060620286,64.9257447640412
67.055413776543,57.9841131507419
86.6534922807477,69.3827922083437
21.8590713408776,4.47875391226262
55.7607943704352,23.5059402370825
71.6324714454822,8.42683419585228
0.0856961589306593,5.14388986397535
85.5298023764044,3.9656188711524
4.52338685514405,44.004824787844
85.2137839654461,80.7562206778675
26.744071750436,83.5484457132407
10.1414603856392,66.8721299897879
67.1521119377576,36.577459727414
23.145088031888,35.0653643114492
71.0830533248372,40.4418163653463
10.9702865453437,28.7757091666572
78.4887963649817,45.3610993665643
7.43059907108545,38.3500042394735
8.51237954339013,5.29081836109981
27.1776134544052,10.891064715106
52.9158069100231,15.0509477499872
37.8499872959219,54.2083017434925
74.0377139649354,45.3947463794611
49.9671132839285,5.50761368824169
8.91803869977593,59.1355039877817
32.7841061493382,66.2780268327333
83.9172309078276,49.0885922242887
72.1992301102728,83.0487853777595
7.8957212716341,82.0224533532746
28.2348528457806,38.5720567801036
